,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
567,15.1,16.01,58.3,53.0,39.27,44.19,15.63,69.9,24.69,10.81,53.7,73.72,182.43243,30.88,15.17,52.23,39.36,45.91,18.88,14.65,19.12,37.67,42.659954,26.72,27.98,31.21,7.09,51.93,76.42,19.91,46.77,37.23,14.06,50.86,16.312857,13.59,19.13,27.0,22.685,49.54,84.9,21.05,30.528168,36.92,9.89,16.5,48.37,53.0,69.76,83.49
568,15.04,16.06,60.0,52.03,38.46,45.0,15.65,69.74,24.78,10.85,53.41,74.18,183.68369,30.22,15.48,52.0,39.43,44.42,19.0,14.33,18.34,37.11,42.32996,26.4,28.27,30.89,7.24,52.17,77.26,19.78,48.23,37.48,13.14,49.43,16.42,13.56,18.54,26.28,22.35,49.46,85.89,20.33,30.58444,32.7375,10.82,17.16,46.89,52.54,69.66,83.34
569,14.62,16.13,60.0,51.89,36.54,44.07,15.6,69.06,24.47,10.9,52.96,73.64,181.48148,30.12,14.76,51.51,39.59,43.11,18.79,14.1,18.79,37.79,41.669956,25.77,27.28,30.64,7.22,51.79,76.97,19.38,46.85,37.51,13.62,48.48,16.647142,13.62,18.76,26.54,22.42,49.42,84.54,21.4,30.32183,31.675,10.51,16.958,45.31,52.56,69.03,82.25
570,14.81,16.32,58.5,51.54,38.6,43.79,15.35,67.73,24.69,10.73,52.66,75.6,181.93193,30.51,15.1,50.93,39.41,42.1,18.69,14.16,19.1,37.05,41.48996,25.4,27.45,31.1,7.49,51.59,75.93,19.19,47.31,36.5,13.92,48.25,16.49,13.54,18.97,26.38,22.345,48.8,82.97,24.12,29.918541,33.1925,10.08,16.795,46.2,52.26,68.57,82.06
571,15.39,16.37,60.3,51.99,39.48,44.8,15.62,69.56,25.56,11.24,50.04,78.25,184.93494,31.1,19.84,52.61,39.23,42.31,18.83,14.41,19.5,36.75,42.179955,25.7,30.44,31.49,8.15,53.12,77.51,19.83,48.82,37.68,14.39,49.02,16.917143,13.62,19.45,27.26,22.855,49.17,86.8,23.56,30.08736,35.015,10.55,17.088,47.21,52.35,69.95,84.67
572,15.74,16.48,60.0,51.27,38.27,45.39,15.81,67.45,25.63,11.44,50.8,77.52,185.85085,30.33,18.85,52.78,38.74,42.0,18.87,14.33,18.47,36.89,41.849957,25.93,32.01,30.87,9.4,52.94,79.84,19.6,47.74,36.97,13.69,48.35,17.144285,13.53,19.69,26.12,22.475,48.88,86.2,24.12,29.805994,35.32,10.89,17.01,46.99,52.02,68.64,84.92
573,16.31,16.51,60.8,51.99,38.36,45.03,15.98,66.88,25.59,12.49,51.2,76.74,188.65866,30.21,19.28,52.93,38.5,41.45,18.77,14.17,19.17,36.74,41.639954,25.8,33.04,30.33,11.18,52.95,78.0,19.35,47.09,36.51,13.58,47.87,17.081429,13.52,19.44,25.91,22.3,47.98,87.75,24.18,29.458977,36.62,11.27,17.5,47.63,51.14,67.24,85.03
574,16.01,16.44,59.64,51.79,41.37,46.75,15.36,66.43,25.22,11.49,50.76,75.87,183.73373,29.66,17.97,52.78,39.31,41.78,18.69,13.72,19.17,36.59,41.159958,25.33,30.62,29.81,9.68,53.07,75.5,19.12,46.46,36.63,13.7,47.33,16.742857,13.34,19.21,25.62,22.1,47.68,89.19,24.34,29.26202,35.6975,10.58,16.719,46.95,50.24,67.59,83.84
575,16.5,16.97,60.2,51.91,42.02,48.76,15.84,67.15,25.78,12.06,51.3,75.84,190.94095,30.5,19.66,53.85,39.63,42.23,18.81,14.39,19.33,37.02,42.14996,25.65,34.01,30.16,10.89,54.57,75.33,19.9,47.34,37.62,13.84,47.62,17.027143,13.93,19.16,26.44,22.685,49.2,89.18,25.32,29.824753,37.3025,11.57,16.1,48.48,52.24,68.61,85.93
576,16.32,17.01,60.5,52.5,42.1,48.22,15.88,66.42,26.16,12.4,51.19,78.57,193.2032,30.07,19.41,55.03,40.07,42.02,19.24,14.92,18.95,37.11,41.60996,26.28,33.35,29.98,10.68,55.89,76.78,20.57,45.98,38.55,13.86,47.72,17.311428,14.01,19.69,25.9,22.625,51.15,87.7,24.32,29.984194,35.8925,11.98,16.22,47.74,52.0,67.84,86.83
577,15.61,16.96,59.58,53.17,41.43,46.79,15.36,65.3,25.72,12.0,50.09,77.99,193.26826,29.56,18.97,53.39,39.11,41.96,17.76,14.12,18.35,36.04,40.979958,25.65,31.78,29.53,9.75,53.85,78.44,20.0,45.5,37.65,13.69,46.48,17.39,13.97,18.89,25.5,22.425,51.57,87.14,23.52,29.684069,33.6875,12.22,15.976,45.31,51.32,66.02,85.54
578,14.7,16.84,57.6,52.55,40.05,44.83,14.98,63.55,25.2,10.99,49.66,74.8,188.27327,29.49,16.56,52.26,39.05,40.73,18.78,13.92,18.66,35.3,41.03996,25.2,29.07,29.85,7.21,52.78,77.33,19.22,45.56,36.66,13.44,45.12,16.984285,13.59,18.59,24.41,22.08,50.82,85.19,25.38,28.905624,32.95,11.0,15.048,43.62,50.17,65.29,82.82
579,15.22,16.58,56.9,52.1,40.81,44.45,15.19,64.33,25.63,11.66,49.59,76.13,191.06607,29.34,18.21,52.62,39.0,41.59,19.52,14.01,18.56,35.66,41.03996,25.8,31.64,30.06,8.43,54.75,78.17,19.3,45.69,37.85,13.62,46.08,17.518572,13.43,18.76,23.4,21.6,50.96,85.13,22.86,29.102581,34.0,12.0,16.113,43.97,49.86,65.64,84.29
580,15.71,16.92,56.22,51.38,40.99,44.77,15.68,64.44,25.96,12.16,49.0,79.97,193.94894,29.23,18.62,53.24,39.1,42.9,19.4,13.86,18.69,36.13,41.159958,26.0,32.23,29.61,8.59,52.9,81.33,19.42,45.33,37.29,14.06,47.98,18.088572,13.11,18.92,23.07,21.535,49.84,87.29,23.1,29.140097,37.975,12.5,16.22,45.81,48.4,65.31,84.71
581,16.24,16.95,56.9,51.76,42.56,45.08,15.61,66.24,25.93,12.03,48.82,80.01,193.21822,29.49,20.63,54.26,39.58,45.3,19.75,13.65,19.15,37.19,41.51996,25.56,33.66,29.51,9.06,53.01,82.03,19.84,46.33,38.1,14.17,50.86,17.805714,13.31,19.82,23.27,21.475,49.5,88.19,23.43,29.196371,39.0575,12.32,16.849,47.14,48.31,66.21,86.03
582,16.0,16.86,56.8,51.32,41.76,43.66,15.31,65.32,25.9,12.13,47.76,78.1,192.36237,29.26,20.46,56.45,40.25,44.63,19.59,13.55,19.0,36.66,40.979958,25.2,32.53,29.4,8.66,52.58,83.88,19.62,44.75,37.99,13.7,49.48,17.557142,13.36,20.55,23.4,21.21,49.07,85.58,23.2,28.933762,38.2925,12.74,16.816,45.43,48.28,65.29,85.68
583,15.44,16.8,58.0,50.78,41.01,43.2,15.12,64.8,25.57,11.95,48.28,76.52,192.06706,29.54,19.38,56.8,39.72,44.44,19.57,13.61,19.01,36.79,41.12996,25.2,32.35,29.71,8.04,50.97,82.68,19.6,45.66,39.11,14.04,49.62,17.62143,13.64,20.25,23.42,21.055,49.75,84.13,23.0,28.896246,37.025,12.41,16.437,44.89,48.71,65.36,84.97
584,15.75,17.06,59.0,51.05,42.12,43.74,15.2,66.6,26.27,12.17,48.85,76.9,193.17818,30.05,19.84,57.0,41.09,44.82,19.45,14.35,19.1,37.3,41.87996,25.9,33.44,30.17,8.47,51.31,82.99,19.68,45.58,39.09,14.17,50.27,17.835714,13.35,20.11,23.23,21.185,49.91,86.73,24.05,29.12134,38.0175,13.22,17.038,45.94,50.16,67.32,86.52
585,16.27,16.96,62.0,51.47,43.05,43.83,15.61,68.0,26.55,12.53,50.84,79.78,198.07808,30.51,20.36,58.18,41.67,46.57,19.75,16.2,18.89,38.62,42.029957,25.83,35.01,29.84,9.12,52.38,80.93,21.28,46.46,41.07,14.14,50.98,18.03143,13.58,20.6,24.12,21.565,50.23,89.31,24.4,28.830593,40.335,15.58,18.089,48.59,50.91,68.64,88.55
586,16.55,16.4,61.1,52.53,42.52,43.49,15.76,66.06,26.58,12.74,50.5,79.25,197.7127,30.2,19.98,57.56,42.54,46.52,19.35,16.08,18.28,37.95,41.48996,25.88,32.85,28.97,8.79,52.1,80.38,21.76,46.24,40.31,13.82,50.38,17.971428,13.39,20.19,24.23,21.57,49.6,87.48,23.56,28.474197,41.34,15.96,17.551,48.51,49.76,67.13,87.44
587,17.51,16.6,61.5,52.61,42.81,46.59,16.29,67.34,26.14,12.96,50.21,79.99,199.28429,31.33,20.44,57.89,42.71,47.33,19.4,16.36,18.79,37.78,42.119953,26.11,33.06,29.35,8.89,51.81,80.26,22.01,47.37,41.9,13.71,51.22,18.32,13.7,20.37,24.6,21.3,49.97,94.55,22.98,28.905624,44.25,15.83,17.675,49.76,50.17,68.5,88.55
588,19.0,16.25,62.0,53.75,43.9,47.5,16.53,66.76,26.18,13.25,50.67,80.61,200.19019,31.55,23.63,58.42,42.8,47.84,19.17,16.64,18.91,37.72,42.599957,26.51,35.45,29.07,10.27,54.01,81.01,22.69,47.36,41.92,13.71,52.57,18.821428,13.99,20.14,24.5,21.66,50.76,96.93,23.62,29.083824,45.6575,16.1,17.607,51.95,49.13,68.08,90.57
589,18.91,16.71,62.2,54.75,43.5,47.96,16.43,66.49,26.31,13.47,50.67,83.77,203.5986,31.9,24.51,58.74,42.6,47.95,19.15,16.28,19.1,38.7,42.71996,26.64,35.82,29.12,11.93,55.51,82.88,24.95,47.97,43.3,13.88,53.29,19.047142,14.17,20.06,24.68,21.75,50.0,100.0,25.74,28.70867,45.0225,15.75,18.452,52.03,50.3,68.04,91.68
590,19.1,17.14,62.64,53.88,43.22,48.52,16.31,68.62,26.19,14.3,50.86,82.0,202.25226,31.81,27.95,59.01,42.52,48.33,18.99,15.92,18.96,38.21,42.32996,26.2,38.5,29.34,14.75,56.18,82.73,25.8,47.62,44.47,13.93,54.96,18.904285,14.02,19.96,24.7,21.66,51.0,103.55,25.8,28.70867,47.485,15.06,18.499,53.48,49.86,69.0,93.01
591,18.79,17.16,62.0,55.07,43.84,49.01,15.87,68.59,25.78,14.38,50.4,78.92,201.62663,32.22,24.03,59.21,42.96,48.65,18.6,16.0,18.95,37.96,42.749954,25.7,36.8,29.48,14.23,56.53,79.69,25.7,48.68,43.96,13.65,55.67,18.434286,14.33,19.46,25.35,21.475,52.0,106.46,28.74,28.230347,45.285,16.0,18.28,53.08,49.88,69.4,92.03
592,18.48,17.0,61.32,54.56,44.76,48.18,15.09,69.29,24.81,14.38,49.97,77.2,201.60161,31.75,27.19,59.41,44.29,47.59,18.15,15.46,19.07,37.74,42.32996,25.22,37.35,28.51,13.6,56.62,76.8,25.11,49.63,45.26,13.88,54.86,18.195715,14.1,19.2,24.58,21.365,51.42,106.01,28.26,28.04277,44.8225,17.12,18.16,52.35,49.55,69.48,91.7
593,19.25,17.16,59.54,54.48,45.23,48.99,15.49,68.82,25.11,14.24,50.88,77.11,205.2102,31.97,26.74,59.42,44.79,49.1,18.64,15.54,19.06,38.97,43.259953,25.49,36.24,29.14,13.23,56.01,78.7,24.9,50.5,44.54,13.95,56.29,18.508572,14.24,19.51,24.5,21.48,50.4,106.78,27.06,28.136559,44.7075,17.6,18.249,52.95,49.72,69.77,91.63
594,17.75,17.32,58.3,54.7,45.09,48.5,15.36,68.19,24.95,13.21,50.3,75.61,197.24225,31.61,24.68,58.39,44.3,49.95,18.15,14.9,19.9,39.99,43.229954,25.4,34.7,28.66,11.93,53.83,76.25,23.89,49.95,43.18,14.5,56.17,17.601429,15.09,19.92,24.89,22.015,50.53,105.35,27.07,28.596123,38.8,16.59,17.4,50.08,49.2,69.98,89.74
595,17.38,17.17,57.04,55.32,45.26,46.38,15.16,67.66,25.02,12.77,50.1,73.31,194.59459,31.36,24.25,57.17,43.81,48.86,18.24,15.08,20.66,40.19,41.759956,25.42,34.12,28.58,10.82,52.31,73.79,23.65,49.34,42.94,14.7,53.11,17.11143,15.26,19.83,25.77,21.96,51.02,103.01,27.67,27.96774,38.1875,15.35,17.0,48.95,49.7,69.52,88.72
596,17.72,16.99,57.84,55.0,46.88,46.27,15.54,66.92,24.45,13.07,48.96,74.39,195.74574,30.91,25.58,57.76,45.05,48.51,18.59,14.78,20.74,39.53,41.099957,25.09,35.45,28.38,11.34,52.05,74.54,23.45,48.58,43.27,14.75,52.88,17.474285,15.18,20.13,26.25,22.415,51.43,102.39,27.74,28.202211,40.6175,16.6,17.276,50.35,50.53,69.31,89.37
597,17.73,16.94,58.5,55.8,47.33,46.84,15.32,66.64,25.66,13.11,48.8,75.1,197.56256,30.82,26.02,58.3,45.36,49.87,18.69,14.49,20.79,39.52,40.82996,25.02,35.71,28.28,11.55,52.05,73.96,23.62,47.21,44.25,14.74,53.51,17.675714,15.02,20.36,25.61,22.57,50.98,105.4,27.69,27.911467,39.96,16.72,17.466,50.48,50.62,69.74,89.55
598,18.86,16.89,58.66,56.21,49.09,47.64,15.47,65.98,25.39,13.64,49.92,77.73,198.24825,30.56,27.02,59.07,46.29,50.72,18.79,15.18,20.55,39.75,40.46996,24.75,37.3,28.1,11.95,52.89,75.43,24.25,45.9,44.36,14.7,55.26,18.117144,15.19,20.51,25.74,23.07,52.57,109.99,27.71,27.939602,42.6725,17.65,17.234,52.66,51.29,70.31,91.18
599,19.75,16.92,61.18,56.22,49.12,47.99,15.81,66.4,24.85,14.03,49.76,77.71,201.24625,31.68,25.86,59.1,46.99,52.12,19.08,15.04,20.79,40.2,40.85996,24.86,36.61,27.99,11.88,52.51,78.5,24.0,47.58,45.05,14.81,56.15,18.232857,15.15,20.41,25.98,23.405,53.74,111.27,27.68,27.96774,44.225,18.1,16.894,53.29,51.87,71.0,91.95
600,18.95,16.63,59.04,55.43,48.0,46.68,15.36,64.53,23.49,13.51,48.81,75.77,198.34834,30.9,23.45,57.45,46.15,51.4,18.76,14.68,20.55,39.47,40.19996,23.98,34.19,27.36,11.45,51.46,76.75,23.08,45.85,43.99,14.7,54.9,17.87857,15.03,20.14,25.73,23.32,53.48,108.8,27.36,27.733269,42.7425,17.15,16.877,51.98,51.64,68.72,89.46
601,18.79,16.6,58.52,55.1,49.46,46.49,15.23,64.75,23.2,13.36,49.37,76.02,198.52853,30.72,25.08,56.82,46.97,52.17,18.58,14.42,20.76,40.19,40.319958,23.59,35.26,27.28,11.6,49.79,76.1,23.25,45.94,43.47,14.84,55.66,17.721428,14.84,19.93,26.15,23.335,53.07,110.18,26.95,27.376871,43.8325,17.2,16.835,52.84,51.58,68.62,89.46
602,18.41,16.64,58.02,54.69,48.37,46.25,15.01,63.81,22.67,13.02,49.18,76.45,196.17117,30.94,24.23,55.95,47.28,51.4,18.46,14.02,20.77,39.86,41.069958,23.8,34.12,27.71,10.9,49.22,75.03,23.47,46.74,42.61,14.63,53.74,17.822857,14.9,19.54,26.0,23.5,52.94,108.1,26.21,26.89855,42.355,16.98,16.7,51.77,51.01,68.39,88.36
603,19.41,16.94,58.97,55.44,47.51,47.8,15.5,65.69,23.9,13.47,50.24,78.78,203.02303,31.33,25.85,57.91,49.34,52.91,18.98,14.62,21.24,40.48,42.05996,24.44,36.5,28.36,11.32,51.23,78.51,24.44,47.8,43.89,14.98,55.86,18.825714,15.0,20.25,26.47,23.565,53.72,112.0,26.95,27.8083,43.8075,17.04,16.9,54.61,51.38,69.8,91.44
604,19.03,16.66,58.6,54.25,48.25,48.7,15.56,65.05,23.63,13.23,49.51,78.7,204.54454,30.5,24.17,56.24,48.37,53.24,19.01,14.34,20.59,39.67,41.369953,24.22,35.14,28.28,10.91,49.9,77.7,24.07,47.55,43.99,14.26,56.02,19.064285,14.76,20.32,26.41,23.325,52.26,114.11,27.46,27.311218,43.46,17.0,16.875,53.64,50.25,68.54,90.46
605,19.9,17.08,58.4,54.59,48.49,49.3,15.75,66.55,22.99,13.33,49.9,79.37,206.26126,31.36,24.79,56.69,48.68,55.09,19.28,14.14,20.78,39.95,42.179955,24.73,36.35,28.34,11.49,49.17,77.72,24.14,48.25,44.61,15.02,57.93,19.341429,14.8,20.56,26.94,23.505,52.62,116.22,27.27,27.55507,45.955,16.96,17.17,56.21,51.06,69.8,91.42
606,20.1,17.19,59.71,55.75,48.76,51.54,16.03,67.8,23.59,13.82,50.18,80.98,209.57457,31.95,25.76,57.9,49.04,56.25,19.75,13.93,20.99,40.35,42.599957,24.97,37.4,28.52,11.41,52.2,78.21,24.83,48.58,45.54,14.88,59.3,19.495714,15.36,21.0,27.71,24.625,52.55,120.55,26.9,27.695753,48.4875,18.1,17.75,58.89,52.27,70.46,93.67
607,20.28,17.22,59.26,56.05,49.63,50.38,16.25,69.1,23.96,13.7,50.38,80.89,213.33833,32.89,24.84,59.24,49.55,56.33,19.77,13.87,20.54,39.26,42.929955,24.71,35.07,28.93,11.19,52.37,82.42,25.09,49.05,47.7,14.67,58.67,19.855715,14.98,21.36,27.51,24.505,53.23,117.89,27.72,27.48004,49.455,17.4,17.312,59.69,53.47,71.44,94.4
608,19.53,17.06,59.24,55.88,49.74,50.74,15.97,68.73,24.39,13.65,49.75,79.75,213.21321,32.59,24.3,59.56,46.53,55.39,20.24,14.4,20.07,39.72,42.269955,24.67,34.4,29.06,11.37,51.72,83.31,24.86,48.15,48.71,14.51,58.19,20.0,14.85,21.31,27.39,24.67,53.38,119.03,27.29,27.676996,49.125,18.44,16.783,58.65,54.9,72.39,94.04
609,18.65,17.0,58.7,56.36,49.41,50.32,15.98,68.97,24.39,13.62,50.83,79.23,217.86787,32.08,24.39,59.59,45.1,55.03,20.34,14.23,19.68,39.96,42.359955,24.64,34.4,28.89,11.37,51.1,85.42,25.01,47.28,48.63,14.33,58.42,20.018572,14.94,21.77,27.47,24.57,53.76,117.98,27.73,27.836435,43.9225,17.94,16.775,55.7,54.27,72.67,94.0
610,20.04,17.06,58.88,55.81,50.81,51.86,16.3,69.94,24.78,13.96,51.12,80.79,222.75775,32.2,25.47,60.6,45.11,55.78,20.82,14.6,19.35,39.71,42.209953,24.6,35.72,28.83,12.24,51.9,86.29,25.48,48.66,52.16,14.14,59.1,20.758572,14.79,21.96,26.73,24.955,53.56,122.1,27.63,27.95836,49.75,18.31,17.072,61.0,55.37,73.25,95.49
611,19.03,17.0,58.06,55.72,49.29,51.05,15.86,69.0,24.24,13.5,50.99,80.04,219.96997,32.02,24.6,60.97,44.14,54.48,20.6,14.02,19.03,39.64,42.389954,24.22,34.55,29.18,11.77,51.31,86.75,24.94,48.39,52.49,14.17,57.29,20.545713,14.4,21.98,25.86,24.615,52.93,119.36,26.99,27.339357,46.7075,17.49,16.631,58.05,54.68,72.48,93.84
612,19.96,17.31,58.9,56.03,49.18,51.85,16.21,70.06,24.34,13.56,50.86,78.69,219.5095,31.83,25.5,60.6,45.06,55.85,20.95,14.38,19.23,40.22,42.449955,24.44,35.72,28.85,12.14,51.36,86.93,25.18,47.7,53.39,14.11,58.08,20.544285,14.37,22.06,25.93,24.755,52.84,117.52,26.38,27.573828,47.9575,17.11,16.603,58.91,54.21,73.56,94.69
613,20.26,17.4,59.94,56.02,51.32,53.59,16.58,71.0,25.06,13.72,50.81,80.0,218.33333,32.03,25.75,60.62,45.61,57.55,21.06,14.59,19.04,39.87,42.419956,24.32,35.57,28.76,12.12,52.18,87.58,25.47,48.42,52.82,14.23,59.16,20.325714,14.13,22.17,25.92,24.65,52.69,120.1,26.02,27.676996,51.68,18.1,16.993,62.18,53.73,73.97,95.48
614,19.97,16.95,58.34,55.65,51.23,53.52,16.49,70.36,24.39,13.43,50.05,79.25,216.1011,32.23,24.94,60.57,44.6,56.07,20.66,14.23,18.98,39.99,42.479954,24.36,35.07,29.14,12.2,51.62,86.3,25.15,50.14,51.83,14.01,57.9,19.935715,14.09,22.59,25.69,24.06,52.05,121.56,23.75,27.658237,51.545,17.58,17.492,60.18,53.19,74.0,94.58
615,20.18,16.8,59.18,55.88,50.84,52.67,16.24,71.19,24.19,13.45,49.35,78.65,213.64365,32.88,24.92,60.37,44.36,55.4,20.85,14.35,19.07,41.56,43.229954,24.65,34.86,29.94,13.3,51.6,85.03,25.03,50.04,50.76,14.1,57.04,19.83,14.57,22.9,26.12,24.34,51.88,120.15,23.8,27.845814,50.5525,17.32,16.901,59.19,52.85,73.43,94.4
616,19.55,16.58,58.8,55.84,49.43,51.73,16.05,71.96,23.94,13.36,49.1,78.06,210.96097,33.1,25.22,60.4,44.01,53.96,20.64,14.19,19.8,41.65,43.559956,24.78,34.88,30.31,13.62,49.92,82.83,24.78,50.41,50.9,14.26,55.4,19.43,14.7,23.23,25.83,24.305,52.38,116.26,24.01,27.986498,48.25,17.11,16.525,58.78,53.45,72.64,93.96
617,19.64,16.56,58.7,55.01,48.54,50.45,16.05,71.7,23.86,13.18,48.51,76.51,209.86487,32.81,24.3,59.41,44.81,53.36,20.18,13.84,19.75,41.17,44.489956,24.36,34.27,30.22,13.4,49.28,83.7,24.31,49.26,49.57,14.5,55.43,19.522858,14.21,23.47,25.01,24.095,51.61,114.24,23.65,28.005255,46.965,16.76,16.773,57.97,53.06,73.34,93.23
618,18.61,16.34,58.3,54.68,46.98,49.64,15.83,69.44,23.24,12.71,48.3,77.0,208.3033,32.49,24.16,58.59,44.28,52.18,19.72,13.62,19.5,41.21,42.659954,24.26,33.43,30.13,12.56,47.97,82.5,23.43,49.06,48.55,14.4,54.04,19.524286,14.23,23.5,24.45,23.94,50.13,111.01,24.03,27.742645,42.5125,16.02,16.287,54.94,52.31,71.06,91.6
619,18.65,16.27,57.14,55.37,47.25,49.4,16.16,68.55,23.73,12.19,48.65,76.49,208.04805,32.5,23.03,58.89,44.25,51.69,20.17,13.87,20.07,41.68,42.98996,24.13,32.85,30.46,12.4,48.26,82.81,23.76,49.39,48.43,14.72,53.9,19.444286,14.64,23.62,25.0,23.995,50.07,108.4,24.08,28.145939,40.2175,16.01,16.321,54.51,53.13,71.23,91.69
620,18.81,16.45,56.72,56.3,48.06,49.5,16.05,68.82,23.47,12.13,49.05,76.8,209.31432,33.48,24.0,59.48,46.04,52.95,20.42,14.0,20.05,41.79,43.859955,24.31,34.65,31.29,13.1,48.73,82.15,23.89,50.82,49.18,14.81,54.8,19.724285,15.15,24.04,25.91,24.865,51.28,110.88,25.93,28.53047,40.795,16.4,16.367,56.63,54.74,71.85,92.58
621,17.95,16.28,56.0,55.87,45.57,48.73,15.9,67.08,23.37,11.86,48.1,76.93,208.68369,32.63,23.78,58.62,45.54,51.44,20.42,13.65,19.9,41.71,42.959953,23.92,34.69,30.44,12.88,47.92,82.41,23.19,49.42,47.83,14.62,52.84,20.095715,14.89,23.95,25.74,24.26,50.33,108.03,25.09,27.695753,39.31,16.0,16.115,54.54,53.64,70.1,91.14
622,17.15,16.45,55.0,55.54,46.11,48.17,15.88,66.15,23.24,11.53,48.72,75.39,203.52853,33.09,22.66,57.74,44.48,51.21,20.21,13.62,19.86,42.4,43.589954,24.23,33.11,31.05,12.11,47.2,78.97,22.72,48.99,44.39,14.62,53.25,19.485714,14.67,23.38,25.28,24.095,50.52,105.0,24.49,28.230347,39.075,14.85,15.7,53.75,53.75,69.28,89.47
623,17.88,16.37,55.3,55.26,47.09,49.89,16.04,66.34,23.15,11.77,48.5,75.87,204.57457,32.65,23.18,57.46,44.84,51.06,20.86,13.77,20.29,41.67,43.439953,24.83,33.78,31.21,12.45,47.66,78.0,23.08,49.43,43.14,14.8,53.62,19.345715,14.81,23.45,25.15,24.06,50.58,107.54,24.6,28.896246,41.125,15.62,16.13,54.67,53.33,69.3,90.16
624,17.28,16.24,55.98,55.31,44.68,49.25,16.05,65.5,22.67,11.62,48.44,76.05,203.7037,32.73,23.07,57.35,44.13,49.21,21.25,13.77,19.9,40.29,43.139954,24.5,33.48,31.25,12.09,47.37,79.1,22.86,49.86,41.4,14.6,51.83,19.392857,14.64,23.43,25.49,23.71,50.43,108.04,24.64,28.811836,39.9525,15.35,16.149,53.58,52.89,68.31,89.67
625,18.05,16.54,56.0,56.21,46.2,50.89,16.18,66.61,23.47,11.9,49.04,76.3,207.04704,33.32,23.74,58.81,45.53,50.72,21.54,14.22,20.33,40.72,43.799953,24.77,33.88,31.76,12.34,49.11,81.9,23.42,51.07,42.11,14.69,53.72,19.97,15.23,23.57,26.48,23.86,51.46,111.29,24.93,29.074444,39.875,15.5,16.404,54.39,53.72,69.67,91.77
626,17.95,16.53,55.96,56.61,47.0,51.17,16.45,66.41,23.66,11.82,48.71,74.85,213.21321,33.5,23.96,59.36,45.74,51.03,21.34,14.23,20.27,40.64,43.409954,24.89,34.55,31.94,12.79,49.94,83.87,23.5,51.0,42.15,14.83,54.49,20.494286,15.25,23.6,27.06,24.07,51.92,112.26,24.8,29.074444,40.7475,16.04,16.949,55.28,55.33,69.45,92.11
627,17.93,16.51,56.98,57.23,47.34,50.47,16.38,66.94,23.92,11.84,48.86,76.65,212.21222,33.81,24.46,59.94,45.57,51.44,21.5,14.36,20.28,40.85,44.039955,25.14,34.6,31.11,13.26,50.25,83.62,23.7,50.57,43.63,14.74,54.85,20.368572,15.27,23.97,27.85,24.105,52.23,111.98,25.01,29.487114,42.0625,16.17,16.9,56.0,54.94,70.6,92.72
628,17.95,16.46,57.94,56.82,46.74,50.94,16.67,66.93,23.8,11.76,48.55,75.03,212.31232,33.65,24.25,60.31,45.59,51.46,21.63,14.43,20.37,41.16,43.709953,24.94,34.27,31.19,13.27,49.95,84.42,23.5,51.57,42.63,14.51,55.2,20.5,14.97,24.05,28.1,24.24,51.47,112.19,25.09,28.915003,42.2,16.25,16.748,56.45,55.12,70.67,92.34
629,17.43,16.57,58.14,56.73,46.41,48.61,16.87,65.61,23.37,11.64,48.26,74.57,207.91292,33.79,23.73,59.9,45.2,49.67,21.33,14.31,20.1,40.48,44.129955,24.99,33.36,31.43,12.79,50.13,81.11,23.18,51.0,41.81,14.41,53.34,20.178572,14.77,23.76,27.73,24.385,51.79,109.31,24.93,28.577366,39.875,15.74,16.253,54.02,56.03,69.57,91.13
630,16.9,16.24,57.02,56.11,44.53,48.59,16.61,63.69,22.76,11.37,47.74,75.31,203.45346,33.12,22.95,59.87,44.54,47.4,20.92,13.78,20.06,40.11,43.109955,24.55,32.03,31.18,12.47,48.25,78.45,22.68,48.99,40.38,14.68,51.04,19.814285,14.4,23.21,26.97,24.34,50.75,107.02,23.91,28.164696,37.1,14.97,16.5,50.57,56.27,67.67,88.94
631,16.88,16.54,57.24,56.61,45.88,48.49,16.83,63.93,22.91,11.47,47.9,75.77,204.32433,33.5,23.15,61.09,44.58,47.86,20.67,13.83,20.38,40.0,43.859955,24.86,32.63,31.58,12.15,49.13,78.53,23.11,48.99,40.5,14.89,51.74,19.782858,14.55,23.08,27.85,24.365,51.99,104.96,24.05,28.502335,37.6975,15.22,16.69,51.6,57.07,67.61,89.71
632,16.24,16.42,56.69,56.45,45.0,47.86,16.31,62.67,22.38,10.99,48.11,74.02,200.2002,32.76,23.33,58.87,43.79,47.32,20.21,13.36,20.32,40.16,43.199955,24.15,32.93,31.14,12.19,48.01,76.46,22.68,48.57,39.12,15.01,50.88,19.417143,14.74,22.31,27.89,24.275,52.02,101.85,25.26,27.573828,31.005,14.8,16.091,50.55,56.09,66.56,88.59
633,16.42,16.44,56.22,57.1,45.78,48.14,16.09,63.62,22.85,10.94,48.8,73.66,203.26326,32.76,23.21,59.28,44.04,47.78,20.54,13.56,20.41,40.15,43.049953,23.66,32.89,31.06,12.1,48.22,78.25,22.38,48.89,39.75,15.02,51.14,19.68,14.62,22.65,27.76,24.36,52.65,103.65,24.88,27.029854,32.4525,14.86,16.183,51.39,55.11,66.8,88.61
